name,url,description,size,stars,watchers,language,forks,commits,authors,lines_of_code,lines_of_comments,lines_blank
alfredoramirez_marbles-20190313162337342,https://github.com/alfredoramirez/marbles-20190313162337342,Created for toolchain: https://console.bluemix.net/devops/toolchains/e3c8dbdf-cb30-48fe-81c9-f20ff29df814?env_id=ibm%3Ayp%3Aus-south,44020,0,0,JavaScript,0,1187,44,-1,-1,-1
folio-org_ui-agreements,https://github.com/folio-org/ui-agreements,Stripes front end module for ERM module,1101,0,0,JavaScript,4,893,23,-1,-1,-1
aniketnk_alcoding-web-portal,https://github.com/aniketnk/alcoding-web-portal,"A web application built using MERN (MongoDB, Express.js, React.js, Node.js) full-stack framework. This project is developed for the students and professors of the CS&E department, PES University.",16639,7,7,JavaScript,33,575,27,-1,-1,-1
KiyoKando_marbles-20180515165607703,https://github.com/KiyoKando/marbles-20180515165607703,Created for toolchain: https://console.ng.bluemix.net/devops/toolchains/89036816-7aae-477c-90f2-4f8346b12303?env_id=ibm%3Ayp%3Aus-south,43172,0,0,JavaScript,0,1168,38,-1,-1,-1
apigee-internal_microgateway,https://github.com/apigee-internal/microgateway,Microgateway: A lightweight Node.js based API gateway,64165,37,37,JavaScript,50,1494,42,-1,-1,-1
chrwoizi_naytrading,https://github.com/chrwoizi/naytrading,N.A.Y.trading is a machine learning application that mimics stock trading decisions of the user.,43701,2,2,JavaScript,0,933,3,-1,-1,-1
TalaoDAO_talao-contracts,https://github.com/TalaoDAO/talao-contracts,Talao smart contracts,3961,1,1,JavaScript,0,659,7,-1,-1,-1
electron_dependent-repos,https://github.com/electron/dependent-repos,Public GitHub repos that depend on Electron. spiritual successor to https://github.com/electron/repos-using-electron,208854,7,7,JavaScript,8,1945,5,-1,-1,-1
jamesmart77_chedah,https://github.com/jamesmart77/chedah,,30473,1,1,JavaScript,3,565,9,-1,-1,-1
sporelab-io_enebular-agent-develop-test,https://github.com/sporelab-io/enebular-agent-develop-test,,2602,0,0,JavaScript,0,1021,28,-1,-1,-1
mongodb-js_compass-aggregations,https://github.com/mongodb-js/compass-aggregations,Compass Aggregation Pipeline Builder,38814,5,5,JavaScript,2,1659,15,-1,-1,-1
holmwell_circle-blvd,https://github.com/holmwell/circle-blvd,Task management for small-group organizers.,5603,18,18,JavaScript,4,1656,9,-1,-1,-1
MyWheels_openwheels-support-frontend,https://github.com/MyWheels/openwheels-support-frontend,Office application for staff (AngularJS),1415,0,0,JavaScript,8,820,17,-1,-1,-1
