name,url,description,size,stars,watchers,language,forks,commits,authors,lines_of_code,lines_of_comments,lines_blank
threeML_threeML,https://github.com/threeML/threeML,The Multi-Mission Maximum Likelihood framework (3ML),107737,26,26,Python,25,3071,40,-1,-1,-1
ccoulombe_9999-99-99-swc-bash,https://github.com/ccoulombe/9999-99-99-swc-bash,,3039,0,0,Python,0,1443,154,-1,-1,-1
elias-pap_stem,https://github.com/elias-pap/stem,,5892,0,0,Python,0,3291,40,-1,-1,-1
lslochov_2018-09-25-lslochov-workshop,https://github.com/lslochov/2018-09-25-lslochov-workshop,,2964,0,0,Python,0,1331,142,-1,-1,-1
Marcello-Sega_pytim,https://github.com/Marcello-Sega/pytim,a python package for the interfacial analysis of molecular simulations,213345,20,20,Python,12,1253,18,-1,-1,-1
amlanpatnaik_arthur-redshift-etl,https://github.com/amlanpatnaik/arthur-redshift-etl,,1889,0,0,Python,0,1289,23,-1,-1,-1
scanlime_robot-odyssey-rewired,https://github.com/scanlime/robot-odyssey-rewired,Robot Odyssey is a computer game about digital logic from 1984. This version has been ported from DOS to your browser.,5818,62,62,Python,4,537,7,-1,-1,-1
Nattgew_X-Plane-Plugins,https://github.com/Nattgew/X-Plane-Plugins,,2381,5,5,Python,0,641,2,-1,-1,-1
creola_django-open-pms,https://github.com/creola/django-open-pms,An Open Travel Alliance compliant PMS,85,2,2,Python,0,559,4,-1,-1,-1
ilastik_tiktorch,https://github.com/ilastik/tiktorch,Tiktorch,3811,1,1,Python,7,538,21,-1,-1,-1
lunar-linux_moonbase-xorg,https://github.com/lunar-linux/moonbase-xorg,,1082,13,13,Python,14,2023,29,-1,-1,-1
khanhdang_khanhdang.github.io,https://github.com/khanhdang/khanhdang.github.io,My personal website,305616,0,0,Python,0,532,7,-1,-1,-1
inJeans_supervised-learning,https://github.com/inJeans/supervised-learning,,2204,0,0,Python,0,562,56,-1,-1,-1
jbudis_snakelines,https://github.com/jbudis/snakelines,Computational pipelines for processing of paired-end Illumina reads,32384,0,0,Python,1,887,17,-1,-1,-1
lanl-ansi_flexes-build,https://github.com/lanl-ansi/flexes-build,Components needed for building and deploying flexes,418,0,0,Python,0,621,6,-1,-1,-1
AdaCore_e3-core,https://github.com/AdaCore/e3-core,Core framework for developing portable automated build systems ,1399,7,7,Python,11,1237,13,-1,-1,-1
niranjan-nagaraju_Development,https://github.com/niranjan-nagaraju/Development,"Contains miscellaneous source code of my solutions to Hackerrank, Codechef, Project Euler problems and a library of useful code fragments",1784,1,1,Python,0,860,7,-1,-1,-1
emacsmirror_stgit,https://github.com/emacsmirror/stgit,Major mode for StGit interaction,1825,0,0,Python,0,1753,76,-1,-1,-1
btmoyers_2018-08-22-USDA,https://github.com/btmoyers/2018-08-22-USDA,,3000,0,0,Python,0,1321,137,-1,-1,-1
mcocdawc_chemcoord,https://github.com/mcocdawc/chemcoord,A python module for manipulating cartesian and internal coordinates.,3935,25,25,Python,5,792,7,-1,-1,-1
anjo-hsr_Traffic-Analyzer,https://github.com/anjo-hsr/Traffic-Analyzer,Splunk App to analyze traffic from pcap(ng) files,6412,2,2,Python,1,1239,3,-1,-1,-1
StackStorm_PySwitchLib,https://github.com/StackStorm/PySwitchLib,A next gen PyNOS/PySLX/Py*** library,30957,3,3,Python,4,1594,44,-1,-1,-1
makinacorpus_makina-states,https://github.com/makinacorpus/makina-states,,33992,10,10,Python,3,6408,18,-1,-1,-1
Saleh-janahi_instaPy,https://github.com/Saleh-janahi/instaPy,,76907,0,0,Python,0,1792,193,-1,-1,-1
silnrsi_smith,https://github.com/silnrsi/smith,smith font and keyboard build system,14867,5,5,Python,5,3374,26,-1,-1,-1
Lucius117_2019-04-06-python,https://github.com/Lucius117/2019-04-06-python,,3086,0,0,Python,0,1500,160,-1,-1,-1
sonidosmutantes_apicultor,https://github.com/sonidosmutantes/apicultor,API.Cultor: Another BigData approach to sound collections,162909,14,14,Python,3,825,11,-1,-1,-1
Math2522_2019-05-29-elixir-nottingham,https://github.com/Math2522/2019-05-29-elixir-nottingham,,3276,0,0,Python,1,1539,163,-1,-1,-1
vortex-exoplanet_VIP,https://github.com/vortex-exoplanet/VIP,"VIP is a python package/library for angular, reference star and spectral differential imaging for exoplanet/disk detection through high-contrast imaging.",19273,37,37,Python,25,1362,30,-1,-1,-1
tlubitz_SBtab,https://github.com/tlubitz/SBtab,SBtab - Table format for Systems Biology:,80240,3,3,Python,2,585,21,-1,-1,-1
danielvarga_repulsive-autoencoder,https://github.com/danielvarga/repulsive-autoencoder,Variations on the Variational Autoencoder,559,2,2,Python,2,533,18,-1,-1,-1
TeHikuMedia_corpora,https://github.com/TeHikuMedia/corpora,A Django App for gathering written and spoken corpora for indigenous languages.,11646,19,19,Python,4,1285,11,-1,-1,-1
pcubillos_MCcubed,https://github.com/pcubillos/MCcubed,Python Differential Evolution MCMC,11183,15,15,Python,6,595,12,-1,-1,-1
iw3hxn_addons,https://github.com/iw3hxn/addons,addons,1518804,1,1,Python,1,40882,831,-1,-1,-1
uzhdag_pathpy,https://github.com/uzhdag/pathpy,An OpenSource python package for the analysis of time series data on networks using higher-order and multi-order graphical models. ,2273,31,31,Python,10,599,19,-1,-1,-1
berkeleyflow_flow,https://github.com/berkeleyflow/flow,,34683,13,13,Python,3,1746,71,-1,-1,-1
hpc-carpentry_hpc-intro,https://github.com/hpc-carpentry/hpc-intro,Intro to HPC lesson materials,14879,46,46,Python,49,579,51,-1,-1,-1
newren_git-filter-repo,https://github.com/newren/git-filter-repo,filter-branch replacement,701,5,5,Python,3,631,4,-1,-1,-1
jwilk_i18nspector,https://github.com/jwilk/i18nspector,"checking tool for gettext POT, PO and MO files",4847,1,1,Python,2,1954,2,-1,-1,-1
topwinner101_poky,https://github.com/topwinner101/poky,,148327,0,0,Python,0,63422,1288,-1,-1,-1
egor5q_basic,https://github.com/egor5q/basic,,918,1,1,Python,0,1333,5,-1,-1,-1
lhayhurst_xwlists,https://github.com/lhayhurst/xwlists,A web site to track X-Wing Miniature Combat lists.,5068320,19,19,Python,9,12335,7,-1,-1,-1
VanilleBid_weekly-saleor,https://github.com/VanilleBid/weekly-saleor,,31346,0,0,Python,2,7338,103,-1,-1,-1
intel_workload-collocation-agent,https://github.com/intel/workload-collocation-agent,Orchestration-aware Workload Collocation Agent - a daemon that can help you collocate your workloads.,9523,28,28,Python,15,1843,27,-1,-1,-1
Jflick58_DepressionAI,https://github.com/Jflick58/DepressionAI,Alexa skill for people suffering with depression. ,109924,67,67,Python,12,725,8,-1,-1,-1
openstack_networking-powervm,https://github.com/openstack/networking-powervm,Neutron drivers for PowerVM network management.,1283,27,27,Python,4,980,50,-1,-1,-1
vmotso_openprocurement.auctions.geb,https://github.com/vmotso/openprocurement.auctions.geb,,2235,0,0,Python,0,577,29,-1,-1,-1
ejsbrocco_2019-04-05-durham,https://github.com/ejsbrocco/2019-04-05-durham,,3086,0,0,Python,0,1500,160,-1,-1,-1
xiang12835_python-learning,https://github.com/xiang12835/python-learning,Python 语言学习,807,1,1,Python,0,918,7,-1,-1,-1
Blaez_Bot,https://github.com/Blaez/Bot,,40733,0,0,Python,0,1512,102,-1,-1,-1
openstack_neutron-vpnaas,https://github.com/openstack/neutron-vpnaas,Virtual private network services for OpenStack Neutron.,52555,54,54,Python,32,12985,670,-1,-1,-1
NotNANtoN_A.I.gar,https://github.com/NotNANtoN/A.I.gar,The Bachelor Project of Anton Orell Wiehe and Nil Stolt Ànso. We implement different reinforcement learning algorithms on a self-written agar.io clone and compare them.,1219372,0,0,Python,1,648,5,-1,-1,-1
treussart_ProbeManager,https://github.com/treussart/ProbeManager,Centralize Management of Intrusion Detection System like Suricata Bro Ossec ...,13928,60,60,Python,13,1127,4,-1,-1,-1
ocloarec_jupyterhub,https://github.com/ocloarec/jupyterhub,,3180,0,0,Python,0,1308,46,-1,-1,-1
OasisLMF_OasisLMF,https://github.com/OasisLMF/OasisLMF,Loss modelling framework.,32458,22,22,Python,15,2213,23,-1,-1,-1
luzzyzhang_my-python-cookbook,https://github.com/luzzyzhang/my-python-cookbook,Anyone can be cook but only the fearless can be great.,2959,3,3,Python,0,612,5,-1,-1,-1
JNRowe_jnrbase,https://github.com/JNRowe/jnrbase,Common utility functionality for @JNRowe's Python projects,735,0,0,Python,0,546,4,-1,-1,-1
Aifred-Health_Vulcan,https://github.com/Aifred-Health/Vulcan,"A high level deep learning framework for quickly prototyping networks with added tools in data visualisation, model interpretability and performance metrics",26769,10,10,Python,4,1456,22,-1,-1,-1
4teamwork_opengever.core,https://github.com/4teamwork/opengever.core,OneGov GEVER core package,109186,5,5,Python,4,23045,72,-1,-1,-1
Temityoalawiye_2018-11-08-Test,https://github.com/Temityoalawiye/2018-11-08-Test,,2964,0,0,Python,0,1334,144,-1,-1,-1
aws_aws-parallelcluster-node,https://github.com/aws/aws-parallelcluster-node,aws-parallelcluster-node is the python package installed on the Amazon EC2 instances launched as part of AWS ParallelCluster,392,23,23,Python,36,550,38,-1,-1,-1
bird-house_hummingbird,https://github.com/bird-house/hummingbird,A Web Processing Service for compliance checks used in the climate science community.,630,1,1,Python,1,984,14,-1,-1,-1
dcppc_centillion,https://github.com/dcppc/centillion,Centillion is the Data Commons search engine. One centillion is 3.03 log-times better than a googol.,9119,6,6,Python,0,684,8,-1,-1,-1
mjirik_io3d,https://github.com/mjirik/io3d,3D data read and write,3852,3,3,Python,5,862,10,-1,-1,-1
bioinformatics-core-shared-training_2018-11-29-Crick-London,https://github.com/bioinformatics-core-shared-training/2018-11-29-Crick-London,"Version of Data Carpentry in R Course for CRUK FCI,London",1904,0,0,Python,1,1174,120,-1,-1,-1
jpatsenker_cra,https://github.com/jpatsenker/cra,Website for calculating CRAP quality of given proteome and providing information regarding shortfalls and strengths of the proteome,77016,0,0,Python,0,1604,4,-1,-1,-1
aelol_quant,https://github.com/aelol/quant,,717,0,0,Python,1,588,5,-1,-1,-1
e-koch_FilFinder,https://github.com/e-koch/FilFinder,Detection of filamentary structure in molecular clouds,32500,14,14,Python,9,926,8,-1,-1,-1
j0e1in_pyCryptoTrader,https://github.com/j0e1in/pyCryptoTrader,,752,0,0,Python,0,788,3,-1,-1,-1
PlagiatBros_PlagiatSetup,https://github.com/PlagiatBros/PlagiatSetup,Plagiat Setup (https://plagiat.org),557405,0,0,Python,0,521,7,-1,-1,-1
mikkie_stocking,https://github.com/mikkie/stocking,,16347,0,0,Python,0,858,3,-1,-1,-1
omnis-labs-company_omnis,https://github.com/omnis-labs-company/omnis,Deep Learning for Everyone,583,4,4,Python,2,1374,11,-1,-1,-1
jtande_2019-06-25-ColbyCollege,https://github.com/jtande/2019-06-25-ColbyCollege,,3248,0,0,Python,0,1522,162,-1,-1,-1
jason-neal_eniric,https://github.com/jason-neal/eniric,Extended Near InfraRed spectra Information Content analysis.,108469,3,3,Python,4,3765,7,-1,-1,-1
ipfire_pakfire,https://github.com/ipfire/pakfire,Pakfire is the package management and build system for IPFire 3.x.,2374,3,3,Python,1,1440,4,-1,-1,-1
mozilla-releng_releasewarrior-2.0,https://github.com/mozilla-releng/releasewarrior-2.0,releasewarrior is a tool that manages and provides a checklist for human decision tasks with releases in flight,5574,2,2,Python,13,539,18,-1,-1,-1
singnet_reputation,https://github.com/singnet/reputation,,33336,4,4,Python,7,595,7,-1,-1,-1
inducer_pytential,https://github.com/inducer/pytential,Evaluate layer and volume potentials accurately. Solve integral equations.,2155,9,9,Python,5,1592,15,-1,-1,-1
SergeySatskiy_codimension,https://github.com/SergeySatskiy/codimension,Experimental Python IDE written mostly in Python,29140,61,61,Python,8,5660,14,-1,-1,-1
debexpo_debexpo,https://github.com/debexpo/debexpo,"GitHub mirror of Debexpo git repository, which is officially hosted on https://salsa.debian.org/mentors.debian.net-team/debexpo",2425,3,3,Python,5,1542,50,-1,-1,-1
jamiebull1_remotor,https://github.com/jamiebull1/remotor,Scraper for finding remote (mainly software development) jobs from various job sites,2513,7,7,Python,1,640,6,-1,-1,-1
magnuscolors_nsm-addons,https://github.com/magnuscolors/nsm-addons,,1308,0,0,Python,5,896,14,-1,-1,-1
bambeero1_Jail,https://github.com/bambeero1/Jail,,1375,0,0,Python,0,806,74,-1,-1,-1
lfortran_lfortran,https://github.com/lfortran/lfortran,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit pull requests (PR) there. Any PR sent here will be closed automatically.,693,86,86,Python,4,1232,2,-1,-1,-1
rpmfusion-infra_ansible-rpmfusion,https://github.com/rpmfusion-infra/ansible-rpmfusion,ansible-rpmfusion,2013,3,3,Python,3,752,4,-1,-1,-1
dabercro_ConsistencyCheck,https://github.com/dabercro/ConsistencyCheck,,2650,0,0,Python,0,598,5,-1,-1,-1
cloud-orchestration-group_cenv,https://github.com/cloud-orchestration-group/cenv,Command Environment for Networked Ventures,8566,1,1,Python,0,0,0,-1,-1,-1
spriggsy83_regex-tutorial,https://github.com/spriggsy83/regex-tutorial,,2935,0,0,Python,0,597,52,-1,-1,-1
mesfind_2018-09-17-DC-DMU,https://github.com/mesfind/2018-09-17-DC-DMU,,1770,0,0,Python,0,1282,107,-1,-1,-1
ekansa_open-context-py,https://github.com/ekansa/open-context-py,Open Context Python Code Repository,13404,28,28,Python,7,3104,11,-1,-1,-1
fzyukio_koe,https://github.com/fzyukio/koe,"Koe: open-source software to visualise, segment and classify acoustic units in animal vocalisations",33810,1,1,Python,0,584,2,-1,-1,-1
splitio_python-client,https://github.com/splitio/python-client,Python SDK client for Split Software,12074,6,6,Python,5,765,23,-1,-1,-1
rebase-helper_rebase-helper,https://github.com/rebase-helper/rebase-helper,This tool helps you rebase your package to the latest version,4145,30,30,Python,18,1830,24,-1,-1,-1
vadim-job-hg_CodeCombat,https://github.com/vadim-job-hg/CodeCombat,Codecombat,15574,61,61,Python,67,1441,15,-1,-1,-1
EverydayDesignStudio_olo,https://github.com/EverydayDesignStudio/olo,,21323,2,2,Python,2,755,5,-1,-1,-1
GSA_srt-fbo-scraper,https://github.com/GSA/srt-fbo-scraper,Predicting FedBizOps doc compliance with section 508,59930,10,10,Python,6,643,4,-1,-1,-1
rsumner868_pyt,https://github.com/rsumner868/pyt,,3077,0,0,Python,0,1520,26,-1,-1,-1
crunchyroll_ef-open,https://github.com/crunchyroll/ef-open,Ellation Formation Tools for AWS,711,2,2,Python,7,876,22,-1,-1,-1
CyberTrainingUSAF_05-Python-Programming,https://github.com/CyberTrainingUSAF/05-Python-Programming,,11407,1,1,Python,4,0,0,-1,-1,-1
sulu_sulu-docs,https://github.com/sulu/sulu-docs,Sulu documentation,3418,8,8,Python,59,1029,98,-1,-1,-1
plone_plone.app.upgrade,https://github.com/plone/plone.app.upgrade,Database upgrade steps for the Plone CMS,4241,6,6,Python,24,1709,124,-1,-1,-1
mujin_mujincontrollerclientpy,https://github.com/mujin/mujincontrollerclientpy,MUJIN Controller Python Client,901,4,4,Python,6,1007,58,-1,-1,-1
angela-li_2018-10-11-chicago,https://github.com/angela-li/2018-10-11-chicago,,2963,0,0,Python,0,1332,143,-1,-1,-1
tardyp_Xpra,https://github.com/tardyp/Xpra,,38294,0,0,Python,0,21764,10,-1,-1,-1
dimazest_fc,https://github.com/dimazest/fc,Deployment configuration for fowler.corpora,311,0,0,Python,0,933,2,-1,-1,-1
pyepics_epicsscan,https://github.com/pyepics/epicsscan,scannng and data acquisition with pyepics,2186,1,1,Python,4,1248,4,-1,-1,-1
shubhangipriya_Python,https://github.com/shubhangipriya/Python,,4255,0,0,Python,0,916,230,-1,-1,-1
ocf_ocflib,https://github.com/ocf/ocflib,Python libraries for account and server management,785,11,11,Python,33,1011,86,-1,-1,-1
transposit_docs,https://github.com/transposit/docs,User-facing product documentation,1721,2,2,Python,1,850,30,-1,-1,-1
seequent_properties,https://github.com/seequent/properties,An organizational aid and wrapper for validation and tab completion of class properties/traits.,1017,8,8,Python,4,1239,20,-1,-1,-1
materialsvirtuallab_monty,https://github.com/materialsvirtuallab/monty,This repository implements supplementary useful functions for Python that are not part of the standard library. Examples include useful utilities like transparent support for zipped files etc.,1092,22,22,Python,21,539,22,-1,-1,-1
xuhuimin2017_storygenerative,https://github.com/xuhuimin2017/storygenerative,,2994,0,0,Python,0,812,40,-1,-1,-1
codefordc_housing-insights,https://github.com/codefordc/housing-insights,Bringing open data to affordable housing decision makers in Washington DC. A D3/Javascript based website to visualize data related to affordable housing in Washington DC. Data processing with Python.,52616,47,47,Python,106,1692,71,-1,-1,-1
gisce_libCNMC,https://github.com/gisce/libCNMC,Llibreria per generar tots els informes de la CNMC pel sector elèctric a través de GISCE-ERP,1413,4,4,Python,1,2063,23,-1,-1,-1
hivesolutions_omnix,https://github.com/hivesolutions/omnix,Simple web application consuming the Omni API,537,0,0,Python,0,707,4,-1,-1,-1
desihub_desispec,https://github.com/desihub/desispec,DESI spectral pipeline,19222,7,7,Python,12,4087,67,-1,-1,-1
pepkit_peppy,https://github.com/pepkit/peppy,A python-based project metadata manager for portable encapsulated projects,2380,24,24,Python,6,2200,23,-1,-1,-1
googleapis_artman,https://github.com/googleapis/artman,"Artifact Manager, a build and packaging tool for Google API client libraries.",1252,83,83,Python,68,2046,62,-1,-1,-1
tethysplatform_tethys,https://github.com/tethysplatform/tethys,The Tethys Platform main Django website project repository.,92875,44,44,Python,28,2365,68,-1,-1,-1
codeforboston_voiceapp311,https://github.com/codeforboston/voiceapp311,Voice assistant connection to Boston services,13339,27,27,Python,41,684,50,-1,-1,-1
openstack_networking-ovn,https://github.com/openstack/networking-ovn,Neutron integration with OVN,28611,78,78,Python,53,8762,162,-1,-1,-1
pindo-io_pindo,https://github.com/pindo-io/pindo,Cloud Communication Platform built for Developers,498,5,5,Python,0,575,7,-1,-1,-1
mesfind_2018-09-26-DC-UOG,https://github.com/mesfind/2018-09-26-DC-UOG,,1769,0,0,Python,0,1269,107,-1,-1,-1
927gaming_hq,https://github.com/927gaming/hq,,5927,0,0,Python,0,1986,10,-1,-1,-1
Fuyukai_Jokusoramame,https://github.com/Fuyukai/Jokusoramame,The best best worst best worst bot,1331,6,6,Python,4,945,19,-1,-1,-1
Tribler_gumby,https://github.com/Tribler/gumby,Experiment runner framework for IPv8 and Tribler,31156,12,12,Python,36,2468,42,-1,-1,-1
1ts-org_snipe,https://github.com/1ts-org/snipe,"curses based roost, irccloud & zulip client  (a snipe is a kind of bird)",1403,14,14,Python,4,1155,5,-1,-1,-1
gnowledge_gstudio,https://github.com/gnowledge/gstudio,gstudio is a node description framework (NDF) to create knowledge networks.  We are recreating gnowsys-studio with mongodb as storage.  This scaled up version with support for multiple projects will be used for the several OER and open courseware projects.,112670,30,30,Python,130,17148,153,-1,-1,-1
Amulet-Team_Amulet-Map-Editor,https://github.com/Amulet-Team/Amulet-Map-Editor,"A new Minecraft world editor that aims to be flexible, extendable, and support most editions of Minecraft",3412,68,68,Python,14,510,12,-1,-1,-1
fyumoto_Avocado,https://github.com/fyumoto/Avocado,,9482,0,0,Python,0,5947,71,-1,-1,-1
cedrick-f_pySequence,https://github.com/cedrick-f/pySequence,aide à la création de Séquences et Progressions pédagogiques et à la validation de Projets,104992,7,7,Python,8,1915,9,-1,-1,-1
fabric8-analytics_fabric8-analytics-jobs,https://github.com/fabric8-analytics/fabric8-analytics-jobs,[DEPRECATED] fabric8-analytics periodic and query-specific jobs,642,5,5,Python,24,965,32,-1,-1,-1
Katello_katello-host-tools,https://github.com/Katello/katello-host-tools,Client side agent for package actions from katello ,39858,6,6,Python,25,12774,100,-1,-1,-1
praekeltfoundation_seed-stage-based-messaging,https://github.com/praekeltfoundation/seed-stage-based-messaging,Seed Stage-Based Messaging and Content Store,748,1,1,Python,2,673,23,-1,-1,-1
galaxyproject_cargo-port,https://github.com/galaxyproject/cargo-port,cache packages permanently,3657,10,10,Python,32,641,52,-1,-1,-1
btodac_ase,https://github.com/btodac/ase,Atomic Simulation Environment branch,18972,0,0,Python,0,11531,302,-1,-1,-1
tridesclous_tridesclous,https://github.com/tridesclous/tridesclous,offline/online spike sorting. Un logiciel de gauche qui ne fait pas d'amalgame entre la classe et la coquetterie.,13370,22,22,Python,16,640,12,-1,-1,-1
rietmann-nv_statsmodel,https://github.com/rietmann-nv/statsmodel,Fork of Statsmodel,29818,0,0,Python,0,11066,248,-1,-1,-1
mf15726_TP,https://github.com/mf15726/TP,,926,0,0,Python,0,1041,2,-1,-1,-1
airshipit_armada,https://github.com/airshipit/armada,An orchestrator for managing a collection of Kubernetes Helm charts.,1259,32,32,Python,7,555,73,-1,-1,-1
openstack_sushy,https://github.com/openstack/sushy,Sushy is a small Python library to communicate with Redfish based systems,1708,24,24,Python,14,1110,51,-1,-1,-1
jwlynch_irc-subst,https://github.com/jwlynch/irc-subst,addon to irc client that makes output lines like an infobot,232,0,0,Python,0,600,3,-1,-1,-1
rohitdatta_pepper,https://github.com/rohitdatta/pepper,The spiciest hackathon application and user management system out there 🌶🌶🌶,9103,16,16,Python,6,545,18,-1,-1,-1
aig-upf_features-generalized-planning,https://github.com/aig-upf/features-generalized-planning,,6908,0,0,Python,0,518,4,-1,-1,-1
f4b10_X4GA,https://github.com/f4b10/X4GA,X4 Gestione Aziendale,10630,5,5,Python,4,931,7,-1,-1,-1
mkuzak_2019-04-16-ttt-Utrecht,https://github.com/mkuzak/2019-04-16-ttt-Utrecht,https://mkuzak.github.io/2019-04-16-ttt-Utrecht/,3052,0,0,Python,1,1177,115,-1,-1,-1
faginawu_httpbin,https://github.com/faginawu/httpbin,"HTTP Request & Response Service, written in Python + Flask.",741,0,0,Python,0,844,116,-1,-1,-1
jerryllim_afRPIsens,https://github.com/jerryllim/afRPIsens,,7868,0,0,Python,0,796,5,-1,-1,-1
leeping_forcebalance,https://github.com/leeping/forcebalance,Systematic force field optimization.,387389,60,60,Python,43,2005,79,-1,-1,-1
lobachevzky_ppo,https://github.com/lobachevzky/ppo,,279104,0,0,Python,0,0,0,-1,-1,-1
DeciderWill_dcos-outflank,https://github.com/DeciderWill/dcos-outflank,,5071,0,0,Python,0,3439,155,-1,-1,-1
griffithlab_pVACtools,https://github.com/griffithlab/pVACtools,,85866,49,49,Python,29,2048,32,-1,-1,-1
jifar_2018-08-24-otago,https://github.com/jifar/2018-08-24-otago,,2945,0,0,Python,0,1322,139,-1,-1,-1
peerchemist_cryptotik,https://github.com/peerchemist/cryptotik,Standardized common API for leading cryptocurrency exchanges.,494,73,73,Python,15,667,4,-1,-1,-1
PNNL-CompBio_2018-10-29-PNNL-SWC,https://github.com/PNNL-CompBio/2018-10-29-PNNL-SWC,,3297,0,0,Python,0,1336,138,-1,-1,-1
segfault16_modular-led-controller-workstation,https://github.com/segfault16/modular-led-controller-workstation,:musical_note: :rainbow: Real-time LED strip music visualization using Python and the ESP8266 or Raspberry Pi,44590,6,6,Python,3,755,12,-1,-1,-1
ngld_knossos,https://github.com/ngld/knossos,A mod launcher/installer for FSO,6510,17,17,Python,11,1069,16,-1,-1,-1
ITVBO_screenlytest,https://github.com/ITVBO/screenlytest,,3147,0,0,Python,0,1495,55,-1,-1,-1
ripple-docker_lets,https://github.com/ripple-docker/lets,,403,0,0,Python,1,596,18,-1,-1,-1
3liz_QuickOSM,https://github.com/3liz/QuickOSM,QGIS plugin to fetch OSM data with the Overpass API,3357,57,57,Python,23,579,20,-1,-1,-1
ooi-integration_ingestion-csvs,https://github.com/ooi-integration/ingestion-csvs,A definitive collection of calibration and ingestion parameter data for all platforms.,39262,2,2,Python,18,1671,39,-1,-1,-1
DReichLab_adna-workflow,https://github.com/DReichLab/adna-workflow,Workflow for processing Illumina sequencing runs for ancient human DNA,448,2,2,Python,0,551,2,-1,-1,-1
hammerheadlemon_dbasik,https://github.com/hammerheadlemon/dbasik,Experimental web version of bcompiler. Basically.,749,0,0,Python,0,504,2,-1,-1,-1
expyriment_expyriment,https://github.com/expyriment/expyriment,Platform-independent lightweight Python library for designing and conducting timing-critical behavioural and neuroimaging experiments,8250,76,76,Python,26,1435,27,-1,-1,-1
jlw345_requests,https://github.com/jlw345/requests,,6944,0,0,Python,0,5873,651,-1,-1,-1
openstack_monasca-agent,https://github.com/openstack/monasca-agent,Agent for Monasca,15223,85,85,Python,76,5213,244,-1,-1,-1
cms-gem-daq-project_vfatqc-python-scripts,https://github.com/cms-gem-daq-project/vfatqc-python-scripts,,23422,1,1,Python,19,1246,33,-1,-1,-1
kornai_4lang,https://github.com/kornai/4lang,Concept dictionary using Eilenberg machines,4077,8,8,Python,11,682,25,-1,-1,-1
egor5q_generatorgame,https://github.com/egor5q/generatorgame,,887,0,0,Python,1,1264,5,-1,-1,-1
lmakows-uva_sonic-mgmt,https://github.com/lmakows-uva/sonic-mgmt,,1337,0,0,Python,0,536,56,-1,-1,-1
DarLiner_awesome-python,https://github.com/DarLiner/awesome-python,awesome-python 是 vinta 发起维护的 Python 资源列表，内容包括：Web框架、网络爬虫、网络内容提取、模板引擎、数据库、数据可视化、图片处理、文本处理、自然语言处理、机器学习、日志、代码分析等。十分受Python开发者的青睐。,2126,5,5,Python,4,1319,346,-1,-1,-1
Epsilon-Lee_fairseq-epsilon,https://github.com/Epsilon-Lee/fairseq-epsilon,Customized fairseq for fast experiment prototyping.,3482,2,2,Python,0,591,51,-1,-1,-1
cloudify-incubator_cloudify-utilities-plugin,https://github.com/cloudify-incubator/cloudify-utilities-plugin,"Deployment proxy, SSH Key",778,4,4,Python,17,561,23,-1,-1,-1
hypo-test_BitcoinBips-713993353,https://github.com/hypo-test/BitcoinBips-713993353,,4422,0,0,Python,0,1814,176,-1,-1,-1
chaoss_grimoirelab-sortinghat,https://github.com/chaoss/grimoirelab-sortinghat,A tool to manage identities,1214,23,23,Python,17,818,19,-1,-1,-1
bprasadrao_paramiko,https://github.com/bprasadrao/paramiko,,2890,0,0,Python,0,3417,155,-1,-1,-1
TIGRLab_datman,https://github.com/TIGRLab/datman,"scripts for managing xnat, QC, and data analysis",86170,7,7,Python,13,3071,59,-1,-1,-1
justindav1s_openshift-ansible-on-openstack,https://github.com/justindav1s/openshift-ansible-on-openstack,Openshift on Openstack using Ansible,395,0,0,Python,0,571,5,-1,-1,-1
sara-nl_2019-10-01-GoodPracticesPython,https://github.com/sara-nl/2019-10-01-GoodPracticesPython,,3143,0,0,Python,0,1530,161,-1,-1,-1
divvun_kbdgen,https://github.com/divvun/kbdgen,Generate keyboards and keyboard layouts for various operating systems.,759,17,17,Python,6,513,8,-1,-1,-1
wylee_runcommands,https://github.com/wylee/runcommands,Simple command/task runner that uses Python's standard library argparse under the hood,484,5,5,Python,2,503,2,-1,-1,-1
OpenTransitTools_gtfsdb,https://github.com/OpenTransitTools/gtfsdb,GTFS ORM using SQLAlchemy,7275,80,80,Python,26,819,27,-1,-1,-1
soscleaner_soscleaner,https://github.com/soscleaner/soscleaner,A python application to clean sensitive and un-wanted data from an existing sosreport,1276,35,35,Python,19,0,0,-1,-1,-1
ucldc_harvester,https://github.com/ucldc/harvester,Harvester for the ucldc solr index. Pushes content into the raw solr index.,1962,3,3,Python,5,1300,16,-1,-1,-1
CommandBlockLogic_exploding-sheep,https://github.com/CommandBlockLogic/exploding-sheep,地陷圣坛数据包,1217,4,4,Python,1,883,5,-1,-1,-1
JasonJWilliamsNY_2018-12-10-earlham,https://github.com/JasonJWilliamsNY/2018-12-10-earlham,,1647,0,0,Python,0,1137,120,-1,-1,-1
tgc-dk_openlp-migration--test,https://github.com/tgc-dk/openlp-migration--test,,80723,0,0,Python,0,16225,142,-1,-1,-1
willyborja95_jupyter2,https://github.com/willyborja95/jupyter2,,4716,0,0,Python,0,3368,167,-1,-1,-1
CPFL_AMS,https://github.com/CPFL/AMS,Autoware-Management-System,42873,22,22,Python,16,738,13,-1,-1,-1
